Address ,List_Price ,latitude,longitude
"1650 Westbury Dr Hoffman Estates, IL 60192","$280,000 ",42.103617,-88.120497
"1343 S Old Wilke Rd Arlington Heights, IL 60005","$560,000 ",42.060338,-88.005247
"7815 S Champlain Ave Chicago, IL 60619","$450,000 ",41.752595,-87.608553
"10823 S California Ave Chicago, IL 60655","$57,000 ",41.696443,-87.690783
"353 Dover Dr Des Plaines, IL 60018","$452,000 ",42.023893,-87.929746
"5636 S Throop St Chicago, IL 60636","$180,000 ",41.791227,-87.657582
"295 E 148th Pl Harvey, IL 60426","$185,500 ",41.620172,-87.638858
"Matteson, IL 60443","$350,000 ",,
"3646 N Odell Ave Chicago, IL 60634","$190,000 ",41.946478,-87.811042
"516 Radcliffe Ave Des Plaines, IL 60016","$765,000 ",42.061876,-87.920485
"6217 W Henderson St Chicago, IL 60634","$400,000 ",41.940857,-87.781926
"1224 N Astor St Chicago, IL 60610","$270,000 ",41.904757,-87.62731
"17929 Los Angeles Ave Homewood, IL 60430","$800,000 ",41.564258,-87.686196
"1227 E Washington St Apt 203B Des Plaines, IL 60016","$196,000 ",42.04556,-87.89358
"8020 S Oconto Ave Bridgeview, IL 60455","$312,500 ",41.744994,-87.801409
"444 Natoma St Park Forest, IL 60466","$181,000 ",41.467714,-87.693158
"6243 N Magnolia Ave Chicago, IL 60660","$195,000 ",41.995828,-87.661353
"1122 N Grove Ave Oak Park, IL 60302","$149,000 ",41.906186,-87.796053
"10 E Ontario St Apt 2107 Chicago, IL 60611","$165,000 ",41.893625,-87.627535
"856 W Saint Johns Pl Palatine, IL 60067","$198,000 ",42.119833,-88.064939
"4719 W Waveland Ave Chicago, IL 60641","$225,000 ",41.947702,-87.745436
"623 W Lake Cook Rd Palatine, IL 60074","$138,000 ",42.15346,-88.05824
"15720 University Ave Dolton, IL 60419","$503,500 ",41.609153,-87.589683
"17143 Ingleside Ave South Holland, IL 60473","$503,500 ",41.583555,-87.594086
"1522 S Kaspar Ave Arlington Heights, IL 60005","$270,000 ",42.05667,-87.993623
"1475 Caldwell Ln Hoffman Estates, IL 60169","$242,500 ",42.052149,-88.116797
"5322 S Richmond St Chicago, IL 60632","$400,000 ",41.796542,-87.697891
"2101 S California Ave Chicago, IL 60608","$700,000 ",,
"1303 Pennwood Ct Unit C1 Schaumburg, IL 60193","$275,000 ",42.026602,-88.047094
"9437 S Pleasant Ave Chicago, IL 60643","$266,000 ",41.721846,-87.669339
"2005 N Bingham St Chicago, IL 60647","$24,800,000 ",41.917783,-87.69028
"843 W Wrightwood Ave Chicago, IL 60614","$147,000 ",41.928799,-87.650605
"130 N Garland Ct Apt 3103 Chicago, IL 60602","$205,000 ",41.883996,-87.625743
"936 N Honore St # 1 Chicago, IL 60622","$143,000 ",,
"600 N Lake Shore Dr Apt 3611 Chicago, IL 60611","$1,065,000 ",41.893069,-87.615103
"263 S Clubhouse Dr Unit 230 Palatine, IL 60074","$69,000 ",42.104724,-88.019867
"524 Banyon Ln Apt C La Grange, IL 60525","$120,000 ",41.803733,-87.88693
"5826 S Melvina Ave Chicago, IL 60638","$420,000 ",41.786055,-87.777047
"16640 Grants Trl Orland Park, IL 60467","$130,000 ",41.587016,-87.882303
"4217 Johnson Ave Western Springs, IL 60558","$84,500 ",41.812909,-87.897229
"3604 N Christiana Ave Chicago, IL 60618","$625,000 ",41.946795,-87.711849
"8311 W Ballard Rd Niles, IL 60714","$625,000 ",42.043474,-87.83406
"1915 E Pawnee Ln Mount Prospect, IL 60056","$550,000 ",42.096736,-87.89497
"1419 Baileys Crossing Dr Lemont, IL 60439","$435,000 ",41.660666,-87.968372
"3709 Ballantrae Way Flossmoor, IL 60422","$116,000 ",41.536143,-87.707242
"621 E 91st Pl Chicago, IL 60619","$214,000 ",41.728115,-87.60855
"9925 S Claremont Ave Chicago, IL 60643","$799,000 ",41.712838,-87.680262
"17829 Baker Ct Country Club Hills, IL 60478","$220,000 ",41.565747,-87.723865
"8115 S Langley Ave Chicago, IL 60619","$265,000 ",41.7471,-87.6072
"511 W 62nd St Chicago, IL 60621","$199,500 ",41.781457,-87.638015
"12325 S Seminole Rd Palos Park, IL 60464","$220,000 ",41.665577,-87.828299
"4507 N Dover St Apt 2S Chicago, IL 60640","$404,000 ",41.963771,-87.664737
"225 Valerie Ct Glenview, IL 60025","$370,000 ",42.059672,-87.824001
"17810 Ridgewood Ave Lansing, IL 60438","$40,000 ",41.571619,-87.545777
"9701 N Dee Rd Apt 6A Niles, IL 60714","$195,000 ",42.056984,-87.853512
"8122 45th Pl Lyons, IL 60534","$203,000 ",41.808726,-87.823955
"4724 Central Ave Western Springs, IL 60558","$264,000 ",41.803284,-87.905246
"1244 W Monroe St Unit 2 Chicago, IL 60607","$575,000 ",41.880463,-87.658776
"1180 S Scoville Ave Oak Park, IL 60304","$560,000 ",41.865914,-87.787304
"3728 217th St Matteson, IL 60443","$560,000 ",41.496,-87.706514
"107 N Kaspar Ave Arlington Heights, IL 60005","$227,000 ",42.084022,-87.993509
"132 W Johnson St Unit 306 Palatine, IL 60067","$127,500 ",42.10962,-88.04999
"557 S Westgate Rd Des Plaines, IL 60016","$180,000 ",42.042261,-87.918318
"1620 Fox Run Dr Arlington Heights, IL 60004","$229,500 ",42.125236,-87.963468
"5349 N Bowmanville Ave Chicago, IL 60625","$450,000 ",41.978355,-87.686424
"8829 Robin Dr Apt B Des Plaines, IL 60016","$235,000 ",42.040684,-87.853063
"4944 W Cullom Ave Chicago, IL 60641","$175,000 ",41.959107,-87.751661
"6899 Orchard Ln Hanover Park, IL 60133","$220,000 ",41.997512,-88.129369
"202 Ashland Ave River Forest, IL 60305","$1,587,000 ",41.883264,-87.816656
"1032 Superior St Oak Park, IL 60302","$467,500 ",41.893408,-87.801886
"Chicago, IL 60619","$254,000 ",,
"152 W Schiller St Chicago, IL 60610","$535,000 ",41.907826,-87.633663
"1646 W Ontario St Chicago, IL 60622","$285,000 ",41.892886,-87.669013
"3852 N Janssen Ave # 1 Chicago, IL 60613","$215,000 ",,
"904 W Diversey Pkwy Apt 3E Chicago, IL 60614","$160,000 ",41.932932,-87.651799
"1530 N Elk Grove Ave Apt G Chicago, IL 60622","$275,000 ",41.909994,-87.675594
"277 Gage Rd Riverside, IL 60546","$1,630,000 ",41.826943,-87.807494
"6416 W Sunnyside Ave Harwood Heights, IL 60706","$155,000 ",41.962347,-87.787564
"6766 N Onarga Ave Apt 1E Chicago, IL 60631","$250,000 ",42.0033,-87.814355
"426 Elmore St Park Ridge, IL 60068","$610,000 ",42.016783,-87.823678
"1003 W 59th St La Grange Highlands, IL 60525","$300,000 ",41.782526,-87.880958
"1282 N Whitewater Ln # 213 Palatine, IL 60074","$799,000 ",,
"2117 W Rice St Apt 1W Chicago, IL 60622","$480,000 ",41.896548,-87.680274
"1252 W Oakdale Ave Chicago, IL 60657","$545,000 ",41.935508,-87.660891
"3124 N Leavitt St Chicago, IL 60618","$1,315,000 ",41.938474,-87.683415
"939 N Kingsbury St Chicago, IL 60610","$665,000 ",41.899368,-87.643804
"2033 W Superior St Apt 4E Chicago, IL 60612","$300,000 ",41.894583,-87.678419
"5136 N Ashland Ave Apt 2 Chicago, IL 60640","$100,000 ",41.975347,-87.669801
"7309 N Oleander Ave Chicago, IL 60631","$707,000 ",42.01365,-87.814797
"1909 S Fairview Ave Park Ridge, IL 60068","$150,000 ",41.986875,-87.833683
"14301 Clearview Dr Orland Park, IL 60462","$440,000 ",41.630248,-87.838778
"9600 S Bell Ave Chicago, IL 60643","$200,000 ",41.718984,-87.678716
"2653 N Racine Ave # 3 Chicago, IL 60614","$365,000 ",,
"3739 N Monticello Ave Chicago, IL 60618","$217,000 ",41.949499,-87.718566
"255 Meadowbrook Dr Northfield, IL 60093","$135,000 ",42.116603,-87.786133
"540 Hinman Ave Apt 6 Evanston, IL 60202","$24,800,000 ",42.027962,-87.677119
"1946 W Farwell Ave Chicago, IL 60626","$24,800,000 ",42.006815,-87.679839
"161 W Harrison St Unit 902 Chicago, IL 60605","$24,800,000 ",41.874178,-87.632884
"5123 S Union Ave Chicago, IL 60609","$24,800,000 ",41.800898,-87.642527
"16139 Hackney Dr Orland Park, IL 60467","$24,800,000 ",41.596467,-87.855512
"2927 Polly Ln Flossmoor, IL 60422","$24,800,000 ",41.535814,-87.687792
"1225 E Central Rd Arlington Heights, IL 60005","$24,800,000 ",42.066053,-87.967574
"6115 S Narragansett Ave Chicago, IL 60638","$24,800,000 ",41.78087,-87.78103
"3647 193rd Pl Lansing, IL 60438","$24,800,000 ",41.544007,-87.528508
"812 N Coolidge Ave Palatine, IL 60067","$24,800,000 ",42.12513,-88.068371
"7006 W 96th Pl Oak Lawn, IL 60453","$24,800,000 ",41.716841,-87.79471
"3409 S 54th Ave Cicero, IL 60804","$24,800,000 ",41.830512,-87.758068
"1627 N Tripp Ave Chicago, IL 60639","$101,000 ",41.910709,-87.732113
"658 W 62nd St Chicago, IL 60621","$21,500 ",41.78187,-87.642283
"221 Washington Ave La Grange, IL 60525","$21,500 ",41.813576,-87.86064
"2510 N Wayne Ave Apt 311 Chicago, IL 60614","$195,000 ",41.927431,-87.662529
"2644 W Cortland St Chicago, IL 60647","$105,000 ",41.916107,-87.694057
"3824 Franklin Ave Western Springs, IL 60558","$247,000 ",41.820027,-87.897041
"4037 Grove Ave Brookfield, IL 60513","$95,000 ",41.817242,-87.840967
"9923 S Trumbull Ave Evergreen Park, IL 60805","$505,000 ",41.712669,-87.707308
"1430 N La Salle Dr Apt C1 Chicago, IL 60610","$221,500 ",41.90866,-87.633561
"333 N Jefferson St Apt 404 Chicago, IL 60661","$143,500 ",41.887797,-87.642412
"440 E Clark St Glenwood, IL 60425","$440,000 ",41.543251,-87.600387
"1460 Caldwell Ln Hoffman Estates, IL 60169","$121,500 ",42.052657,-88.116392
"3723 W 112th Pl Chicago, IL 60655","$55,000 ",41.6883,-87.713781
"2916 N Racine Ave Chicago, IL 60657","$870,000 ",41.934955,-87.659147
"1058 E Anderson Dr Palatine, IL 60074","$217,000 ",42.119653,-88.017006
"476 E Providence Rd Palatine, IL 60074","$70,000 ",42.124523,-88.031286
"935 Cherry Dr Schaumburg, IL 60194","$316,500 ",42.043497,-88.121756
"454 E Spruce Dr Apt 1A Palatine, IL 60074","$30,000 ",42.143569,-88.031146
"5447 Reba St Morton Grove, IL 60053","$217,000 ",42.028855,-87.764306
"347 Greenleaf Ave Wilmette, IL 60091","$250,000 ",42.074882,-87.691722
"374 Wilshire St Park Forest, IL 60466","$20,000 ",41.486554,-87.700203
"1019 S Scoville Ave Oak Park, IL 60304","$325,000 ",41.870039,-87.78815
"904 Beloit Ave Forest Park, IL 60130","$200,000 ",41.87011,-87.81133
"2739 Highland Ave Berwyn, IL 60402","$305,000 ",41.840161,-87.780443
"1035 S Scoville Ave Oak Park, IL 60304","$375,000 ",41.869456,-87.78813
"426 S Euclid Ave Apt 1N Oak Park, IL 60302","$2,500,000 ",41.88131,-87.79256
"737 Sunfish Pt # 152-C Schaumburg, IL 60194","$372,500 ",,
"4136 Ellington Ave Western Springs, IL 60558","$2,437,500 ",41.814117,-87.894379
"109 S Waiola Ave La Grange, IL 60525","$2,500,000 ",41.811696,-87.876598
"14331 Oakwood Ct Orland Park, IL 60462","$2,500,000 ",41.629595,-87.843252
"4855 W Potomac Ave # 2 Chicago, IL 60651","$2,500,000 ",,
"88 Ashcroft Ln Unit A2 Schaumburg, IL 60193","$2,500,000 ",42.026126,-88.072654
"2139 N Harlem Ave Rear 122 Chicago, IL 60707","$2,500,000 ",41.918917,-87.805578
"4220 S Calumet Ave Chicago, IL 60653","$237,000 ",41.8177,-87.61848
"2930 N Sheridan Rd Apt 801 Chicago, IL 60657","$407,500 ",41.93523,-87.639826
"4212 W 81st St Chicago, IL 60652","$407,500 ",41.745972,-87.726806
"12225 S Avers Ave Alsip, IL 60803","$615,000 ",41.67033,-87.715488
"5323 S Nordica Ave Chicago, IL 60638","$155,000 ",41.795109,-87.797433
"7137 S Eberhart Ave Chicago, IL 60619","$295,000 ",41.764673,-87.612467
"50 E 16th St Unit 705 Chicago, IL 60616","$380,000 ",41.860506,-87.625171
"7210 N Wolcott Ave Chicago, IL 60626","$352,000 ",42.012993,-87.678485
"6033 N Sheridan Rd Apt 9J Chicago, IL 60660","$142,000 ",41.991933,-87.654687
"6033 N Sheridan Rd Apt 33H Chicago, IL 60660","$420,000 ",41.991933,-87.654687
"287 Cindy Ln Wheeling, IL 60090","$14,500 ",42.13356,-87.934558
"1411 N Campbell Ave Chicago, IL 60622","$355,000 ",41.907044,-87.689244
"2880 S Craig Dr Des Plaines, IL 60018","$318,000 ",42.00123,-87.870994
"627 S Hamlin Ave Park Ridge, IL 60068","$169,500 ",42.003036,-87.850392
"3762 N Odell Ave Chicago, IL 60634","$387,500 ",41.948504,-87.811126
"6138 S Kilpatrick Ave Chicago, IL 60629","$410,000 ",41.780902,-87.740278
"444 Washington Blvd Apt 406 Oak Park, IL 60302","$199,500 ",41.881987,-87.786778
"6445 N Kilbourn Ave Lincolnwood, IL 60712","$272,000 ",41.998523,-87.740656
"1424 N Mason Ave Chicago, IL 60651","$137,000 ",41.906405,-87.774644
"5251 W Warner Ave Chicago, IL 60641","$165,000 ",41.95575,-87.759289
"38 the Court of Greenway Northbrook, IL 60062","$75,000 ",42.132835,-87.86071
"1958 W Berwyn Ave Chicago, IL 60640","$185,000 ",41.978122,-87.678785
"212 E Cullerton St Apt 702 Chicago, IL 60616","$1,325,000 ",41.855794,-87.621838
"1305 S Michigan Ave Apt 1305 Chicago, IL 60605","$265,000 ",,
"2836 N Cambridge Ave # 2 Chicago, IL 60657","$359,000 ",,
"1215 E 53rd St Apt 2E Chicago, IL 60615","$172,000 ",41.799147,-87.596009
"405 N Wabash Ave Unit 302 Chicago, IL 60611","$415,000 ",41.889768,-87.626012
"2601 Central St Evanston, IL 60201","$545,000 ",42.064731,-87.709374
"1208 Barbara Ln Chicago Heights, IL 60411","$750,000 ",41.509013,-87.661624
"328 Minocqua St Park Forest, IL 60466","$355,000 ",41.480746,-87.697197
"1049 W Ohio St Glenwood, IL 60425","$310,000 ",41.551195,-87.638285
"4440 W 111th St Apt 16 Oak Lawn, IL 60453","$134,000 ",41.691342,-87.731867
"6680 183rd St Apt 3D Tinley Park, IL 60477","$214,000 ",41.559433,-87.780764
"13611 92nd Ave Orland Park, IL 60462","$265,000 ",41.642798,-87.844034
"10700 S Washington St Apt 204 Oak Lawn, IL 60453","$245,000 ",41.697465,-87.758966
"1919 N Hicks Rd Apt 212 Palatine, IL 60074","$120,000 ",42.145353,-88.031529
"427 Merrill Ave Calumet City, IL 60409","$875,000 ",41.624401,-87.569649
"5158 S Springfield Ave Chicago, IL 60632","$164,000 ",41.798876,-87.721218
"14102 S State St Riverdale, IL 60827","$145,000 ",41.638727,-87.622416
"9940 Wilson Ave Schiller Park, IL 60176","$190,000 ",41.961638,-87.873328
"2846 N Southport Ave Apt 1S Chicago, IL 60657","$255,000 ",41.933867,-87.663957
"2802 Elm St Franklin Park, IL 60131","$776,000 ",41.929845,-87.851742
"1280 Rudolph Rd Apt 2M Northbrook, IL 60062","$141,000 ",42.150793,-87.811008
"1740 Mission Hills Rd Apt 103 Northbrook, IL 60062","$325,000 ",42.121163,-87.871876
"3741 Mission Hills Rd Apt 207 Northbrook, IL 60062","$472,500 ",42.119147,-87.871917
"9521 S Marquette Ave Chicago, IL 60617","$400,000 ",41.721954,-87.557573
"13925 S Wentworth Ave Riverdale, IL 60827","$375,000 ",41.641733,-87.626583
"15128 Champlain Ave Dolton, IL 60419","$610,000 ",41.619762,-87.601764
"670 Western St Hoffman Estates, IL 60169","$122,500 ",42.038776,-88.097885
"1213 N Lombard Ave Oak Park, IL 60302","$86,000 ",41.907962,-87.781147
"5615 S Merrimac Ave Chicago, IL 60638","$1,775,000 ",41.790124,-87.777714
"8816 W 85th Pl Justice, IL 60458","$318,000 ",41.735714,-87.840778
"6740 N Wildwood Ave Chicago, IL 60646","$24,800,000 ",42.004422,-87.778886
"3223 N Francisco Ave Unit 4A Chicago, IL 60618","$24,800,000 ",41.940221,-87.700002
"1236 N Campbell Ave Apt 2 Chicago, IL 60622","$24,800,000 ",41.904143,-87.689873
"1420 W Erie St Apt 1R Chicago, IL 60642","$24,800,000 ",41.893668,-87.663252
"5 E 14th Pl Apt 502 Chicago, IL 60605","$24,800,000 ",41.862274,-87.627021
"4404 N Paulina St Chicago, IL 60640","$24,800,000 ",41.961769,-87.670878
"2828 N Talman Ave Chicago, IL 60618","$24,800,000 ",41.932518,-87.694149
"2336 W Roscoe St Unit 2F Chicago, IL 60618","$24,800,000 ",41.943388,-87.6872
"1751 W Augusta Blvd Apt 1N Chicago, IL 60622","$24,800,000 ",41.922616,-87.700948
"811 W 15th Pl Unit 701 Chicago, IL 60608","$24,800,000 ",41.860805,-87.647774
"2222 W Diversey Ave Apt 305 Chicago, IL 60647","$250,000 ",41.932731,-87.683796
"49 W 15th St Apt D Chicago, IL 60605","$15,000 ",41.861387,-87.629329
"8139 Newland Ave Burbank, IL 60459","$195,000 ",41.743296,-87.793067
"111 E Chestnut St Chicago, IL 60611","$125,000 ",41.897991,-87.625211
"1530 S State St Apt 14O Chicago, IL 60605","$320,000 ",41.861051,-87.628181
"1438 Amberwood Ln Lemont, IL 60439","$210,000 ",41.663767,-87.971373
"10512 Fitzsimmons Dr Palos Park, IL 60464","$365,000 ",41.650878,-87.876648
"1889 Maple Ave Unit W2 Evanston, IL 60201","$342,000 ",42.051696,-87.684272
"2135 W Granville Ave Chicago, IL 60659","$1,200,000 ",41.993931,-87.68392
"658 Oakwood Ct Des Plaines, IL 60016","$160,000 ",42.037369,-87.907627
"55 Payson St Hoffman Estates, IL 60169","$60,000 ",42.027864,-88.093619
"296 Hunterdon Ct # 7296A Schaumburg, IL 60194","$330,000 ",,
"3241 N Odell Ave Chicago, IL 60634","$190,000 ",41.939181,-87.810041
"423 N Maple St Mount Prospect, IL 60056","$105,000 ",42.075157,-87.933647
"330 S Prindle Ave Arlington Heights, IL 60004","$265,000 ",42.077996,-87.959047
"606 E Hackberry Ln Mount Prospect, IL 60056","$185,000 ",42.082445,-87.926092
"105 S Park Blvd Streamwood, IL 60107","$725,000 ",42.028248,-88.165594
"835 S Dwyer Ave Apt A Arlington Heights, IL 60005","$560,000 ",42.06983,-87.997424
"17213 Hillside Ave Hazel Crest, IL 60429","$320,000 ",41.577005,-87.681927
"5614 N Fairview Ave Chicago, IL 60631","$246,000 ",41.98193,-87.834772
"5726 N Mobile Ave Chicago, IL 60646","$25,000 ",41.985552,-87.785606
"7231 S Campbell Ave Chicago, IL 60629","$245,000 ",41.761935,-87.68527
"7531 S Aberdeen St Chicago, IL 60620","$155,000 ",41.756668,-87.651126
"914 E Cooper Dr Palatine, IL 60074","$48,500 ",42.127199,-88.020666
"809 Westfield Ln Schaumburg, IL 60193","$420,000 ",42.008404,-88.099948
"11214 S Albany Ave Chicago, IL 60655","$80,000 ",41.689219,-87.698654
"5100 N Marine Dr Apt 11J Chicago, IL 60640","$110,000 ",41.975632,-87.652382
"56 Veneto Ct Streamwood, IL 60107","$45,000 ",42.012451,-88.210671
"8837 167th Pl Orland Hills, IL 60487","$350,000 ",41.58597,-87.834686
"3420 S 58th Ct Cicero, IL 60804","$80,000 ",41.829963,-87.769813
"905 Center St Unit 405 Des Plaines, IL 60016","$110,000 ",42.036734,-87.889181
"4136 W Adams St Chicago, IL 60624","$338,000 ",41.878187,-87.72949
"2423 186th Pl Lansing, IL 60438","$245,000 ",41.55621,-87.557287
"5636 W Goodman St Apt 1C Chicago, IL 60630","$175,000 ",41.971756,-87.767396
"234 156th St Calumet City, IL 60409","$255,000 ",41.612314,-87.531578
"1611 N Arlington Heights Rd Apt C Arlington Heights, IL 60004","$214,000 ",42.105534,-87.980117
"2632 Violet St Glenview, IL 60026","$360,000 ",42.095034,-87.823004
"2012 W Saint Paul Ave Apt 407 Chicago, IL 60647","$261,500 ",41.913425,-87.678552
"1464 S Michigan Ave Apt 1311 Chicago, IL 60605","$120,000 ",41.86249,-87.62452
"1849 S Prairie Pkwy Chicago, IL 60616","$186,000 ",41.85639,-87.620077
"1651 N Lorel Ave Chicago, IL 60639","$48,000 ",41.910998,-87.759032
"1600 S Prairie Ave Unit 2201 Chicago, IL 60616","$79,500 ",41.860461,-87.621754
"4432 N Mozart St Chicago, IL 60625","$245,000 ",41.96225,-87.700075
"10327 Dickens Ave Melrose Park, IL 60164","$477,500 ",41.916793,-87.882578
"1612 N Kaspar Ave Arlington Heights, IL 60004","$350,000 ",42.107357,-87.994114
"721 E Carpenter Dr Palatine, IL 60074","$875,000 ",42.125344,-88.025912
"275 W Fairview Cir Palatine, IL 60067","$895,000 ",42.11895,-88.052148
"1414 E Northwest Hwy Arlington Heights, IL 60004","$160,000 ",42.076429,-87.965032
"4219 N Harvard Ave Arlington Heights, IL 60004","$1,935,000 ",42.152636,-87.995248
"132 E Delaware Pl Apt 5607 Chicago, IL 60611","$1,935,000 ",41.899623,-87.625131
"3655 N Spaulding Ave Chicago, IL 60618","$285,000 ",41.948222,-87.709959
"1620 W 106th St Chicago, IL 60643","$565,000 ",41.701435,-87.662704
"8357 S Wood St Chicago, IL 60620","$95,000 ",41.741401,-87.667709
"6533 Hubbard Ln Tinley Park, IL 60477","$290,000 ",41.583991,-87.779193
"1239 Abbey Oaks Dr Lemont, IL 60439","$1,500,000 ",41.659865,-87.975696
"19337 Cormoy Ln Tinley Park, IL 60487","$490,000 ",41.538287,-87.829225
"5 Saint Moritz Dr Unit 202 Palos Park, IL 60464","$175,000 ",41.678297,-87.816977
"8919 Linden Dr Tinley Park, IL 60487","$234,000 ",41.565532,-87.835123
"3312 Emerald Ave Steger, IL 60475","$151,000 ",41.471063,-87.638138
"5737 Amlin Ter Matteson, IL 60443","$350,000 ",41.506552,-87.75719
"4027 N Ridge Ave Arlington Heights, IL 60004","$221,000 ",42.149545,-87.990176
"7503 W Cleveland St Niles, IL 60714","$347,500 ",42.02852,-87.814019
"6312 W Lawrence Ave Chicago, IL 60630","$95,000 ",41.967803,-87.784989
"8421 W Gregory St Unit 201 Chicago, IL 60656","$169,000 ",41.97993,-87.837718
"3324 N Pioneer Ave Chicago, IL 60634","$523,000 ",41.940123,-87.831874
"480 Hazel Ave Glencoe, IL 60022","$130,000 ",42.130815,-87.762383
"111 5th St Wilmette, IL 60091","$1,315,000 ",42.069347,-87.694152
"13158 S Buffalo Ave Chicago, IL 60633","$330,000 ",41.655618,-87.543864
"325 E 89th Pl Chicago, IL 60619","$3,250,000 ",41.731641,-87.616546
