,latitude,longitude,Address,List_Price,beds,baths,sq_ft
247,42.133417,-87.934561,"295 Cindy Ln Wheeling, IL 60090","$189,900 ",3.0,1.0,"1,011"
248,42.098771,-87.94459499999999,"110 Prospect Ct Prospect Heights, IL 60070","$499,000 ",4.0,3.5,"28,843"
249,,,"10914 Lorel Ave # 10914 Oak Lawn, IL 60453","$199,995 ",2.0,2.0,"1,800"
250,41.824165,-87.878489,"525 N Stone Ave La Grange Park, IL 60526","$429,900 ",3.0,1.5,"1,560"
251,42.135207,-87.931569,"204 George Rd Wheeling, IL 60090","$195,000 ",3.0,1.0,972
252,41.560038,-87.563019,"2279 184th Pl Lansing, IL 60438","$160,000 ",3.0,1.5,"1,600"
253,41.697899,-87.722894,"4044 Grant St Oak Lawn, IL 60453","$214,900 ",3.0,2.0,"1,559"
254,41.691103999999996,-87.76379,"11037 Menard Ave Chicago Ridge, IL 60415","$225,000 ",3.0,2.0,2
255,41.750107,-87.78185699999999,"7800 Nagle Ave Burbank, IL 60459","$269,900 ",3.0,2.0,"1,152"
256,41.55236,-87.69245699999999,"3106 Hedgerow Ln Homewood, IL 60430","$219,900 ",4.0,3.0,"2,155"
257,41.932084,-87.643887,"2714 N Lehmann Ct Apt 1N Chicago, IL 60614","$859,900 ",3.0,3.0,"2,600"
258,41.904121999999994,-87.635708,"230 W Division St Apt 1508 Chicago, IL 60610","$749,000 ",3.0,2.0,2
259,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$462,000 ",2.0,2.0,2
260,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$228,000 ",1.0,1.0,770
261,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$229,900 ",1.0,1.0,840
262,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$274,900 ",1.0,1.0,860
263,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$227,500 ",1.0,1.0,600
264,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$334,900 ",2.0,2.0,"1,165"
265,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$224,900 ",1.0,1.0,590
266,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$235,000 ",1.0,1.0,755
267,41.886063,-87.62982199999999,"200 N Dearborn St Chicago, IL 60601","$462,000 ",2.0,2.0,2
268,41.886063,-87.62982199999999,"200 N Dearborn St Chicago, IL 60601","$228,000 ",1.0,1.0,770
269,41.886063,-87.62982199999999,"200 N Dearborn St Chicago, IL 60601","$229,900 ",1.0,1.0,840
270,41.886063,-87.62982199999999,"200 N Dearborn St Chicago, IL 60601","$274,900 ",1.0,1.0,860
271,41.886063,-87.62982199999999,"200 N Dearborn St Chicago, IL 60601","$227,500 ",1.0,1.0,600
272,41.886063,-87.62982199999999,"200 N Dearborn St Chicago, IL 60601","$334,900 ",2.0,2.0,"1,165"
273,41.886063,-87.62982199999999,"200 N Dearborn St Chicago, IL 60601","$224,900 ",1.0,1.0,590
274,41.886063,-87.62982199999999,"200 N Dearborn St Chicago, IL 60601","$235,000 ",1.0,1.0,755
275,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$462,000 ",2.0,2.0,2
276,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$228,000 ",1.0,1.0,770
277,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$229,900 ",1.0,1.0,840
278,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$274,900 ",1.0,1.0,860
279,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$227,500 ",1.0,1.0,600
280,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$334,900 ",2.0,2.0,"1,165"
281,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$224,900 ",1.0,1.0,590
282,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$235,000 ",1.0,1.0,755
283,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$462,000 ",2.0,2.0,2
284,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$228,000 ",1.0,1.0,770
285,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$229,900 ",1.0,1.0,840
286,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$274,900 ",1.0,1.0,860
287,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$227,500 ",1.0,1.0,600
288,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$334,900 ",2.0,2.0,"1,165"
289,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$224,900 ",1.0,1.0,590
290,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$235,000 ",1.0,1.0,755
291,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$462,000 ",2.0,2.0,2
292,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$228,000 ",1.0,1.0,770
293,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$229,900 ",1.0,1.0,840
294,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$274,900 ",1.0,1.0,860
295,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$227,500 ",1.0,1.0,600
296,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$334,900 ",2.0,2.0,"1,165"
297,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$224,900 ",1.0,1.0,590
298,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$235,000 ",1.0,1.0,755
299,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$462,000 ",2.0,2.0,2
300,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$228,000 ",1.0,1.0,770
301,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$229,900 ",1.0,1.0,840
302,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$274,900 ",1.0,1.0,860
303,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$227,500 ",1.0,1.0,600
304,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$334,900 ",2.0,2.0,"1,165"
305,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$224,900 ",1.0,1.0,590
306,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$235,000 ",1.0,1.0,755
307,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$462,000 ",2.0,2.0,2
308,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$228,000 ",1.0,1.0,770
309,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$229,900 ",1.0,1.0,840
310,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$274,900 ",1.0,1.0,860
311,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$227,500 ",1.0,1.0,600
312,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$334,900 ",2.0,2.0,"1,165"
313,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$224,900 ",1.0,1.0,590
314,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$235,000 ",1.0,1.0,755
315,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$462,000 ",2.0,2.0,2
316,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$228,000 ",1.0,1.0,770
317,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$229,900 ",1.0,1.0,840
318,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$274,900 ",1.0,1.0,860
319,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$227,500 ",1.0,1.0,600
320,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$334,900 ",2.0,2.0,"1,165"
321,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$224,900 ",1.0,1.0,590
322,41.886055999999996,-87.629874,"200 N Dearborn St Chicago, IL 60601","$235,000 ",1.0,1.0,755
323,41.861754,-87.621584,"1512 S Prairie Ave Unit K Chicago, IL 60605","$575,000 ",2.0,2.5,2.5
324,41.936277000000004,-87.640596,"429 W Wellington Ave Apt 3A Chicago, IL 60657","$289,900 ",2.0,1.0,1
325,41.92071,-87.70881,"3241 W Palmer St Apt 1E Chicago, IL 60647","$459,999 ",3.0,2.5,2.5
326,41.734277,-87.77623100000001,"6226 W 87th St Burbank, IL 60459","$209,900 ",5.0,2.0,"1,820"
327,42.109153000000006,-88.050425,"245 W Johnson St Unit 306 Palatine, IL 60067","$217,900 ",2.0,2.0,"1,300"
328,41.704301,-87.670407,"10411 S Longwood Dr Chicago, IL 60643","$479,000 ",4.0,3.5,"3,000"
329,41.934697,-87.63981700000001,"2906 N Sheridan Rd Chicago, IL 60657","$699,000 ",3.0,2.5,2.5
330,41.660090000000004,-87.994851,"1118 Hillview Dr Lemont, IL 60439","$289,900 ",3.0,1.5,"1,800"
331,42.056906,-87.824772,"2646 Pauline Ave Glenview, IL 60025","$309,000 ",3.0,3.5,"1,259"
332,42.029468,-88.154107,"168 Crescent Ln Schaumburg, IL 60193","$229,900 ",2.0,2.5,"1,400"
333,42.086962,-87.922242,"907 E Alder Ln Mount Prospect, IL 60056","$289,900 ",4.0,2.0,"1,400"
334,42.092085,-87.921763,"792 Margate Ln Apt C Prospect Heights, IL 60070","$219,900 ",3.0,2.0,"1,584"
335,42.007965000000006,-88.129683,"764 Crescent Way Hanover Park, IL 60133","$199,000 ",3.0,1.5,"1,173"
336,42.052337,-87.939639,"716 S Byron Ct Mount Prospect, IL 60056","$349,900 ",2.0,2.0,"1,815"
337,41.903258,-87.730522,"4145 W Crystal St Chicago, IL 60651","$284,500 ",4.0,2.0,2
338,41.751895000000005,-87.62092700000001,"7831 S Michigan Ave Chicago, IL 60619","$210,000 ",4.0,2.0,"1,600"
339,,,"1637 E 87th St Chicago, IL 60617","$320,000 ",,,
340,42.061531,-88.130714,"1988 Oxford Ln Hoffman Estates, IL 60169","$175,000 ",2.0,1.5,"1,156"
341,42.092121,-88.13102099999999,"3770 N Alder Dr Hoffman Estates, IL 60192","$375,000 ",4.0,2.0,"1,578"
342,41.714213,-87.838821,"8847 W 97th St Palos Hills, IL 60465","$282,000 ",3.0,2.0,"1,623"
343,42.092082,-87.92176500000001,"601 Edinburgh Ln Apt D Prospect Heights, IL 60070","$262,900 ",3.0,2.0,"1,390"
344,42.085109,-87.94472900000001,"604 W Bunting Ln Mount Prospect, IL 60056","$269,900 ",2.0,1.0,1
345,41.831131,-87.80850500000001,"307 Herrick Rd Riverside, IL 60546","$439,000 ",3.0,2.0,"1,886"
346,41.839228000000006,-87.84877900000001,"9035 28th St Brookfield, IL 60513","$287,000 ",3.0,1.5,"1,575"
347,41.816061,-87.845551,"4114 Vernon Ave Brookfield, IL 60513","$269,000 ",4.0,2.0,"1,000"
348,41.831271,-87.85951,"9508 Jackson Ave Brookfield, IL 60513","$549,000 ",4.0,3.5,"2,600"
349,41.84189,-87.856148,"1546 Raymond Ave La Grange Park, IL 60526","$350,000 ",3.0,2.0,"1,510"
350,41.914207,-87.70901500000001,"1812 N Sawyer Ave Chicago, IL 60647","$1,850,000 ",9.0,,
351,41.745309999999996,-87.599053,"8212 S Dobson Ave Apt C Chicago, IL 60619","$11,900 ",2.0,1.5,"1,000"
352,41.728891,-87.790337,"8943 Saratoga Dr Bridgeview, IL 60455","$275,000 ",4.0,2.0,"2,878"
353,42.06495,-88.21921400000001,"5451 McDonough Rd Hoffman Estates, IL 60192","$245,000 ",2.0,2.5,"1,937"
354,42.1255,-88.049685,"258 W Hamilton Dr Palatine, IL 60067","$187,000 ",2.0,1.0,1
355,42.03752,-88.051802,"424 Jason Ln Schaumburg, IL 60173","$767,000 ",6.0,5.0,"4,458"
356,41.923736,-87.728323,"2334 N Keystone Ave Chicago, IL 60639","$280,000 ",5.0,3.5,"1,570"
357,41.891807,-87.672477,"1808 W Race Ave Chicago, IL 60622","$379,000 ",,,
358,42.076949,-87.982112,"410 S Evergreen Ave Arlington Heights, IL 60005","$433,500 ",4.0,2.0,2
359,42.070196,-87.765718,"838 Indian Rd Glenview, IL 60025","$659,000 ",3.0,1.5,1.5
360,42.083645000000004,-87.780469,"1601 Del Ogier Dr Glenview, IL 60025","$885,000 ",5.0,2.5,"3,560"
361,41.942491,-87.640478,"3300 N Lake Shore Dr Apt 5C Chicago, IL 60657","$615,000 ",3.0,3.0,"1,800"
362,41.955087,-87.777194,"4104 N Austin Ave Chicago, IL 60634","$365,000 ",7.0,,
363,41.904553,-87.625495,"1212 N Lake Shore Dr Apt 32AS Chicago, IL 60610","$1,235,000 ",3.0,2.0,"2,150"
364,42.096753,-87.713835,"203 Sheridan Rd Winnetka, IL 60093","$9,600,000 ",5.0,4.5,"6,000"
365,41.966646000000004,-87.65365899999999,"928 W Eastwood Ave Apt 2E Chicago, IL 60640","$314,888 ",3.0,2.0,"1,500"
366,41.876829,-87.65835,"1224 W Van Buren St Apt 709 Chicago, IL 60607","$529,900 ",3.0,2.0,2
367,41.955488,-87.687522,"2335 W Belle Plaine Ave Chicago, IL 60618","$289,000 ",2.0,2.0,"1,155"
368,41.94701,-87.728085,"4015 W Patterson Ave Chicago, IL 60641","$399,900 ",3.0,1.5,"2,000"
369,41.895497999999996,-87.684855,"2309 W Chicago Ave Apt 2 Chicago, IL 60622","$364,900 ",2.0,2.0,"1,400"
370,42.053785999999995,-87.846087,"8801 W Golf Rd Apt 4G Niles, IL 60714","$114,000 ",1.0,1.0,1
371,41.769109,-87.878505,"6700 S Brainard Ave Apt 302 Countryside, IL 60525","$139,000 ",2.0,2.0,2
372,41.980142,-88.141531,"1541 W Beverly Cir Hanover Park, IL 60133","$274,900 ",3.0,2.0,"1,587"
373,42.146626,-87.919196,"102 Mayer Ave Wheeling, IL 60090","$329,900 ",3.0,2.0,2
374,41.478285,-87.571226,"22523 Yates Ave Sauk Village, IL 60411","$69,900 ",3.0,1.0,"1,040"
375,41.691389,-87.635446,"11134 S Normal Ave Chicago, IL 60628","$149,900 ",5.0,2.0,"3,025"
376,41.53432,-87.55305600000001,"19829 Orchard Ave Lynwood, IL 60411","$149,900 ",3.0,2.0,"1,173"
377,41.679474,-87.67607199999999,"2180 W 118th St Chicago, IL 60643","$299,900 ",3.0,2.5,"1,091"
378,41.640749,-87.81224300000001,"7911 Laguna Ln Orland Park, IL 60462","$475,000 ",4.0,3.5,"3,902"
379,41.726745,-87.63884399999999,"9219 S Wallace St Chicago, IL 60620","$189,900 ",4.0,2.5,"1,472"
380,41.746454,-87.59449599999999,"8142 S Avalon Ave Chicago, IL 60619","$259,000 ",5.0,4.0,"2,500"
381,41.626749,-87.899966,"11523 Fenwood Ct Orland Park, IL 60467","$359,900 ",4.0,2.5,"2,578"
382,,,"1420 S Springfield Ave # 2 Chicago, IL 60623","$155,000 ",5.0,,
383,41.872228,-87.776476,"912 Lyman Ave Oak Park, IL 60304","$525,000 ",5.0,3.0,"1,876"
384,41.871284,-87.699667,"2928 W Polk St Chicago, IL 60612","$229,500 ",5.0,,
385,41.919488,-87.63953199999999,"2014 N Lincoln Ave Chicago, IL 60614","$1,350,000 ",3.0,2.5,2.5
386,41.910524,-87.63943,"1543 N Hudson Ave Apt 2 Chicago, IL 60610","$450,000 ",2.0,2.0,"1,750"
387,41.77515,-87.78477600000001,"6528 W 64th Pl Chicago, IL 60638","$229,900 ",3.0,2.0,"1,044"
388,42.002533,-87.844769,"624 S Knight Ave Park Ridge, IL 60068","$474,500 ",4.0,2.0,"1,990"
389,41.933832,-87.822142,"2939 N 78th Ct Elmwood Park, IL 60707","$319,000 ",4.0,3.0,3
390,41.956421,-87.779689,"4154 N Meade Ave Chicago, IL 60634","$484,000 ",8.0,3.0,3
391,42.016484000000005,-87.87678100000001,"2035 Birch St Des Plaines, IL 60018","$219,900 ",4.0,1.0,"1,360"
392,41.981564,-87.697841,"2726 W Catalpa Ave Chicago, IL 60625","$569,000 ",7.0,,
393,41.892914000000005,-87.641587,"600 N Kingsbury St Apt 1706 Chicago, IL 60654","$423,900 ",2.0,2.0,"1,200"
394,41.614894,-87.86124699999999,"9960 Franchesca Ct Apt 2C Orland Park, IL 60462","$109,900 ",2.0,2.0,800
395,41.694938,-87.662379,"10923 S Church St Chicago, IL 60643","$219,900 ",4.0,2.0,"1,250"
396,41.60351,-87.598109,"16040 Cottage Grove Ave South Holland, IL 60473","$149,900 ",5.0,2.0,"1,753"
397,,,"3252 W Cullom Ave # 2W Chicago, IL 60618","$215,000 ",2.0,2.0,"1,000"
398,,,"1351 N Leavitt St # 3 Chicago, IL 60622","$550,000 ",3.0,2.0,"2,250"
399,41.939158,-87.66068,"1248 W Fletcher St Unit D Chicago, IL 60657","$590,000 ",2.0,2.5,2.5
400,42.003324,-87.826011,"244 Columbia Ave Park Ridge, IL 60068","$595,000 ",3.0,2.5,"1,959"
401,41.950296,-87.757352,"5205 W Berenice Ave Chicago, IL 60641","$399,000 ",3.0,2.0,"1,600"
402,42.02401,-87.809298,"7850 N Octavia Ave Niles, IL 60714","$415,000 ",4.0,2.5,"2,000"
403,42.006836,-87.809764,"7315 W Coyle Ave Chicago, IL 60631","$565,000 ",4.0,3.5,3.5
404,41.988733,-87.654696,"5855 N Sheridan Rd Apt 18H Chicago, IL 60660","$210,000 ",1.0,1.0,"1,030"
405,42.082997,-87.69674599999999,"1148 Sheridan Rd Wilmette, IL 60091","$859,000 ",4.0,2.5,"3,573"
406,41.879915999999994,-87.64177099999999,"125 S Jefferson St Unit 1005 Chicago, IL 60661","$209,000 ",1.0,1.0,1
407,41.60471,-87.879482,"10653 Dani Ln Orland Park, IL 60462","$259,900 ",3.0,2.5,"2,187"
408,41.628803000000005,-87.88934499999999,"14334 Fawn View Cir Orland Park, IL 60467","$769,000 ",5.0,4.5,"5,700"
409,41.941716,-87.755499,"5128 W Henderson St Chicago, IL 60641","$379,900 ",5.0,,
410,42.083323,-87.928792,"919 N Boxwood Dr Apt 303 Mount Prospect, IL 60056","$104,900 ",2.0,2.0,2
411,41.996562,-87.7322,"6341 N Kedvale Ave Chicago, IL 60646","$569,900 ",3.0,3.5,"1,200"
412,41.994801,-87.657958,"6207 N Winthrop Ave Chicago, IL 60660","$114,900 ",1.0,1.0,600
413,41.729434000000005,-87.695029,"9014 S Francisco Ave Evergreen Park, IL 60805","$279,900 ",4.0,3.5,"3,038"
414,41.678579,-87.724289,"11740 S Kedvale Ave Alsip, IL 60803","$154,900 ",3.0,1.0,"1,958"
415,41.47382,-87.596232,"310 Royal Oak Dr Steger, IL 60475","$424,900 ",5.0,2.5,"4,125"
416,41.666909000000004,-87.62351600000001,"29 W 125th St Chicago, IL 60628","$119,900 ",3.0,2.0,"1,308"
417,41.75122,-87.716809,"3763 W 78th St Chicago, IL 60652","$137,900 ",3.0,2.0,"1,414"
418,41.843633000000004,-87.785133,"6437 26th St Berwyn, IL 60402","$359,900 ",5.0,4.0,"2,687"
419,41.853125,-87.766067,"1931 S 57th Ave Cicero, IL 60804","$269,900 ",7.0,,
420,41.860144,-87.746137,"1504 S 48th Ct Cicero, IL 60804","$199,999 ",4.0,2.0,"1,875"
421,41.748438,-87.595029,"8037 S Woodlawn Ave Chicago, IL 60619","$126,000 ",4.0,2.0,"1,200"
422,41.89898,-87.61896,"880 N Lake Shore Dr Chicago, IL 60611","$229,900 ",1.0,1.0,785
423,42.056955,-88.007897,"5426 Teaberry Ct Rolling Meadows, IL 60008","$274,500 ",2.0,2.5,"1,450"
424,42.055968,-87.847974,"8904 Jody Ln Apt 2C Des Plaines, IL 60016","$119,900 ",2.0,1.0,1
425,41.883927,-87.896384,"425 52nd Ave Bellwood, IL 60104","$54,900 ",3.0,1.0,910
426,42.004031,-88.163024,"801 Lacy Ave Streamwood, IL 60107","$224,900 ",4.0,1.5,"1,430"
427,41.880736,-87.664891,"1500 W Monroe St Unit 507 Chicago, IL 60607","$349,900 ",2.0,1.0,"1,040"
428,42.00711,-88.034204,"1525 White Trl Elk Grove Village, IL 60007","$289,900 ",3.0,2.0,"1,206"
429,41.708376,-87.637142,"10210 S Parnell Ave Chicago, IL 60628","$199,900 ",4.0,2.0,940
430,41.846402000000005,-87.785007,"2416 Elmwood Ave Berwyn, IL 60402","$200,000 ",3.0,2.0,"1,523"
431,41.735552,-87.86281600000001,"312 S Nolton Ave Willow Springs, IL 60480","$98,000 ",,,
432,41.813146,-87.850925,"4239 Maple Ave Brookfield, IL 60513","$229,800 ",2.0,1.0,1
433,41.586062,-87.820177,"8306 Richards Ct Tinley Park, IL 60477","$299,900 ",4.0,3.0,"1,715"
434,41.73522,-87.716978,"3806 W 87th St Chicago, IL 60652","$229,900 ",5.0,2.0,"1,750"
435,41.646055,-87.971742,"13315 Maple Ave Lemont, IL 60439","$314,900 ",,,
436,41.883803,-87.652673,"1000 W Washington Blvd Unit 226 Chicago, IL 60607","$524,900 ",2.0,2.0,"1,500"
437,41.865283000000005,-87.655212,"1270 S Blue Island Ave Unit 101 Chicago, IL 60608","$269,900 ",2.0,2.0,2
438,41.670332,-87.846797,"9223 W 121st St Palos Park, IL 60464","$979,900 ",3.0,4.0,"3,800"
439,41.680746,-87.824656,"11540 S Highwood Dr Palos Park, IL 60464","$460,000 ",3.0,2.5,"3,663"
440,41.538863,-87.593666,"724 E 193rd Pl Glenwood, IL 60425","$149,500 ",3.0,2.0,"1,485"
441,41.605543,-87.89066899999999,"15629 Shenandoah Dr Orland Park, IL 60467","$259,900 ",3.0,3.5,"1,601"
442,42.056984,-87.853512,"9074 W Terrace Dr Apt 4B Niles, IL 60714","$124,900 ",1.0,1.0,874
443,42.0471,-87.8933,"306 Wildflower St Des Plaines, IL 60016","$300,000 ",2.0,2.5,"1,971"
444,42.034417,-87.93913,"650 Murray Ln Unit 213 Des Plaines, IL 60016","$124,900 ",1.0,1.0,600
445,42.074356,-88.045411,"4807 Woodcliff Ct Rolling Meadows, IL 60008","$539,900 ",5.0,4.0,"4,137"
446,41.748256,-87.58973399999999,"8044 S Dante Ave Chicago, IL 60619","$46,000 ",3.0,2.0,"2,058"
447,41.748256,-87.58973399999999,"8044 S Dante Ave Chicago, IL 60619","$46,000 ",3.0,2.0,"2,058"
448,42.099011,-88.053833,"616 S Cedar St Palatine, IL 60067","$349,900 ",3.0,1.0,"1,818"
449,42.099011,-88.053833,"616 S Cedar St Palatine, IL 60067","$349,900 ",3.0,1.0,"1,818"
450,41.643599,-87.840579,"13544 Lincolnshire Dr Orland Park, IL 60462",,4.0,2.0,"2,440"
451,41.979265000000005,-87.74916,"4824 W Balmoral Ave Chicago, IL 60630","$420,900 ",5.0,3.0,"2,000"
452,41.536662,-87.67590899999999,"1415 Brassie Ave Flossmoor, IL 60422","$319,998 ",6.0,3.0,"4,300"
453,41.748549,-87.641889,"8006 S Union Ave Chicago, IL 60620","$28,000 ",2.0,1.0,726
454,41.795219,-87.652134,"5427 S Aberdeen St Chicago, IL 60609","$179,000 ",8.0,,
455,41.729518,-87.83125,"8516 W 89th St Hickory Hills, IL 60457","$174,900 ",3.0,2.0,2
456,41.893772,-87.748639,"4909 W Superior St Chicago, IL 60644","$62,000 ",5.0,,
457,41.722561,-87.64724,"9412 S Sangamon St Chicago, IL 60620","$62,000 ",3.0,1.5,"1,025"
458,41.531856,-87.548893,"20043 Lake Lynwood Dr Lynwood, IL 60411","$199,900 ",3.0,2.0,"1,218"
459,42.077535,-88.007485,"2104 Park St Rolling Meadows, IL 60008","$215,000 ",2.0,1.5,"1,170"
460,41.7081,-87.677302,"10200 S Leavitt St Chicago, IL 60643","$488,500 ",4.0,4.5,"2,643"
461,41.914266999999995,-87.696209,"1810 N Fairfield Ave Chicago, IL 60647","$600,000 ",6.0,3.0,"1,655"
462,41.883996,-87.625743,"130 N Garland Ct Apt 1010 Chicago, IL 60602","$379,900 ",1.0,1.5,900
463,42.106077,-88.026276,"214 S Greenwood Ave Palatine, IL 60074","$234,900 ",3.0,2.0,"1,073"
464,42.028527000000004,-87.850151,"1821 Glenview Ave Park Ridge, IL 60068","$499,000 ",3.0,2.5,"1,767"
465,41.607773,-87.814279,"15537 Brassie Dr Orland Park, IL 60462","$349,999 ",4.0,2.5,"2,635"
466,41.939704,-87.770204,"5730 W Melrose St Chicago, IL 60634","$367,400 ",6.0,3.0,"2,350"
467,42.05791,-88.081065,"21 Kristin Dr Unit 118 Schaumburg, IL 60195","$165,000 ",2.0,1.0,"1,006"
468,41.900889,-87.670221,"1040 N Paulina St Apt 2F Chicago, IL 60622","$565,000 ",3.0,2.5,2.5
469,41.527649,-87.76855400000001,"15 Red Barn Rd Matteson, IL 60443","$110,000 ",3.0,1.5,"1,200"
470,41.597189,-87.54580899999999,"853 161st St Calumet City, IL 60409","$120,000 ",5.0,2.5,"1,400"
471,41.587204,-87.78201,"6658 Parkside Dr Tinley Park, IL 60477","$224,900 ",3.0,2.0,"1,872"
472,42.036953000000004,-88.080287,"505 Decatur St Hoffman Estates, IL 60169","$274,900 ",3.0,2.0,"1,625"
473,41.831860999999996,-87.78212099999999,"3320 Cuyler Ave Berwyn, IL 60402","$259,000 ",3.0,2.0,"1,163"
474,42.057752,-87.759815,"9655 Woods Dr Unit 1809 Skokie, IL 60077","$298,500 ",2.0,2.0,"1,143"
475,,,"718 N Willard Ct # 1 Chicago, IL 60642","$439,000 ",3.0,3.0,"2,500"
476,41.703666,-87.762238,"10420 Circle Dr Apt 26B Oak Lawn, IL 60453","$122,900 ",2.0,2.0,"1,149"
477,41.563839,-87.53694,"18232 Roy St Lansing, IL 60438","$125,000 ",4.0,2.0,"1,002"
478,41.763464,-87.583929,"7226 S East End Ave Chicago, IL 60649","$239,900 ",5.0,2.0,"2,840"
479,41.999565999999994,-87.71464300000001,"6512 N Kimball Ave Lincolnwood, IL 60712","$499,900 ",3.0,3.5,3.5
480,,,"140 Inverness Ct # A Elk Grove Village, IL 60007","$190,000 ",2.0,1.0,1
481,41.869654,-87.780077,"1032 S Harvey Ave Oak Park, IL 60304","$317,000 ",3.0,2.0,2
482,,,"245 S East Ave # 1 Oak Park, IL 60302","$259,000 ",2.0,1.0,"1,400"
483,41.789331,-87.734426,"5700 S Kenneth Ave Chicago, IL 60629","$174,900 ",2.0,1.5,"1,016"
484,,,"747 Cove Pt # 92D Schaumburg, IL 60194","$189,900 ",3.0,1.5,"1,200"
